university	career	inscription_date	first_name	last_name	gender	age	postal_code	location	email
universidad de palermo	licenciatura en sociología	2021-01-17	john	hess	male	44	4146	barrio belgrano	mistymitchell@gmail.com
universidad de palermo	licenciatura en gestión de agroalimentos	2021-01-14	gerald	nelson	male	21	5709	bañadito viejo	briannawoods@hotmail.com
universidad de palermo	licenciatura en psicología	2021-01-30	robert	collins	male	21	3046	arrascaeta	james27@gmail.com
universidad de palermo	licenciatura en ciencias de la educación	2021-01-26	christina	turner	female	21	2326	bealistock	jmyers@hotmail.com
universidad de palermo	licenciatura en administración	2021-01-10	bethany	roy	female	21	4164	bajastine	sanchezkaren@gmail.com
universidad de palermo	ingeniería mecánica	2021-01-13	rebecca	robinson	female	25	6476	chiclana	lwise@gmail.com
universidad de palermo	licenciatura en relaciones del trabajo	2021-01-17	justin	lewis	male	24	4158	campo de talamayo	mooreronald@hotmail.com
universidad de palermo	arquitectura	2021-01-07	charles	davis	male	21	9019	aguada escondida	rachael76@hotmail.com
universidad de palermo	licenciatura en producción de bioimagenes	2021-01-11	madison	henry	female	21	5436	colonia zapata	jeremy62@hotmail.com
universidad de palermo	licenciatura en psicología	2021-01-31	michael	cummings	male	46	6437	alamos	pmorales@yahoo.com
universidad de palermo	licenciatura en ciencias biológicas	2021-01-20	michael	willis	male	21	2177	bigand	troymartinez@gmail.com
universidad de palermo	licenciatura en ciencias de la educación	2021-01-23	teresa	ramos	female	21	2303	angelica	richardcooper@hotmail.com
universidad de palermo	licenciatura en musicoterapia	2021-01-14	jamie	castaneda	female	21	7620	balcarce	oscar32@gmail.com
universidad de palermo	licenciatura en ciencia y tecnología de alimentos	2021-01-28	theresa	arnold	female	21	5310	aimogasta	tammy81@hotmail.com
universidad de palermo	diseño de imagen y sonido	2021-01-23	sean	holt	male	21	3541	campo las puertas	smitchell@hotmail.com
universidad de palermo	licenciatura en kinesiología y fisiatría	2021-01-02	angela	wong	female	21	4700	banda varela	daltonrenee@gmail.com
universidad de palermo	licenciatura en producción de bioimagenes	2021-01-09	derek	david	male	38	5831	9 de julio	scott95@yahoo.com
universidad de palermo	licenciatura en ciencias ambientales	2021-01-29	emily	johns	female	21	1888	florencio varela	walkermelissa@yahoo.com
universidad de palermo	ingeniería en informática	2021-01-09	james	taylor	male	40	7200	el gualicho	martinbrian@gmail.com
universidad de palermo	licenciatura en psicología	2021-01-06	tammy	blake	female	42	5763	general urquiza	donaldmorales@gmail.com
universidad de palermo	licenciatura en artes	2021-01-07	jesus	rose	male	21	2601	la chispa	collinsmelissa@hotmail.com
universidad de palermo	licenciatura en kinesiología y fisiatría	2021-01-03	jamie	ingram	female	21	6501	12 de octubre	bmason@hotmail.com
universidad de palermo	diseño industrial	2021-01-25	jacob	jones	male	21	2617	sancti spiritu	harristracy@hotmail.com
universidad de palermo	licenciatura en psicología	2021-01-07	gina	stein	female	39	6200	realico	alexanderdavis@gmail.com
universidad de palermo	licenciatura en terapia ocupacional	2021-01-29	david	jones	male	49	5511	general gutierrez	amy59@yahoo.com
universidad de palermo	contador público	2021-01-10	steven	hooper	male	21	9031	bajo la cancha	jennifer45@hotmail.com
universidad de palermo	licenciatura en ciencias de la educación	2021-01-23	zachary	smith	male	21	7639	cooper	courtney95@hotmail.com
universidad de palermo	actuario	2021-01-11	jennifer	summers	female	21	3565	arroyo del rey	sarahchaney@gmail.com
universidad de palermo	licenciatura en ciencias geológicas	2021-01-18	brittany	taylor	female	21	1605	carapachay	npage@gmail.com
universidad de palermo	ingeniería mecánica	2021-01-06	joan	farrell	female	21	6078	bayauca	iwood@yahoo.com
universidad de palermo	actuario	2021-01-08	andrew	watts	male	21	3372	cataratas del iguazu	waterspaula@yahoo.com
universidad de palermo	licenciatura en ciencias de la educación	2021-01-26	deborah	brown	female	21	8168	sierra de la ventana	rachelbranch@hotmail.com
universidad de palermo	licenciatura en terapia ocupacional	2021-01-17	kimberly	martinez	female	21	9227	el porvenir	curtis66@yahoo.com
universidad de palermo	ingeniería en informática	2021-01-04	kenneth	fleming	male	44	3371	cabure	nicholsvictoria@yahoo.com
universidad de palermo	arquitectura	2021-01-15	michael	taylor	male	21	3592	colonia hardy	mathiskyle@yahoo.com
universidad de palermo	licenciatura en terapia ocupacional	2021-01-04	jessica	boyd	female	21	6621	anderson	mariawilliams@gmail.com
universidad de palermo	técnico para bioterios	2021-01-15	lisa	donaldson	female	21	6032	blandengues	cisnerossteven@yahoo.com
universidad de palermo	licenciatura en producción de bioimagenes	2021-01-26	benjamin	jackson	male	21	7300	azul	anthonysantos@gmail.com
universidad de palermo	farmacia	2021-01-11	rachel	franklin	female	21	6237	america	georgebartlett@gmail.com
universidad de palermo	ingeniería electrónica	2021-01-29	yvonne	powell	female	21	6430	adolfo alsina	pcox@gmail.com
universidad de palermo	licenciatura en ciencias ambientales	2021-01-26	sandra	hunter	female	27	3281	calera	rebekah55@gmail.com
universidad de palermo	licenciatura en sociología	2021-01-25	matthew	roberts	male	29	1766	tablada	bennettmatthew@yahoo.com
universidad de palermo	licenciatura en relaciones del trabajo	2021-01-23	linda	carter	female	21	1603	villa martelli	vjohnson@hotmail.com
universidad de palermo	técnico para bioterios	2021-01-09	lisa	bennett	female	21	8505	emilio lamarca	michaelbeck@gmail.com
universidad de palermo	licenciatura en gestión de agroalimentos	2021-01-21	brandon	mckinney	male	21	2134	roldan	anthony18@yahoo.com
universidad de palermo	medicina	2021-01-04	karla	davis	female	21	2743	arroyo dulce	meganmorrison@hotmail.com
universidad de palermo	licenciatura en musicoterapia	2021-01-31	shawn	fitzgerald	male	21	3427	abra	thompsonscott@yahoo.com
universidad de palermo	arquitectura	2021-01-04	samuel	johnson	male	21	2300	colonia bella italia	xhall@yahoo.com
universidad de palermo	agronomía	2021-01-18	kimberly	jones	female	21	7613	calfucura	weaverjames@gmail.com
universidad de palermo	arquitectura	2021-01-25	john	vasquez	male	21	3416	arroyo ceibal	wfrederick@yahoo.com
universidad de palermo	licenciatura en ciencias geológicas	2021-01-28	emily	evans	female	21	3072	la lucila	dneal@yahoo.com
universidad de palermo	contador público	2021-01-08	kathryn	frank	female	21	3421	bajo guazu	dhernandez@yahoo.com
universidad de palermo	ciencias veterinarias	2021-01-06	andrew	allison	male	21	5753	agua linda	beckalexandra@hotmail.com
universidad de palermo	licenciatura en planificación y diseño del paisaje	2021-01-07	megan	conway	female	21	5567	la cañada	zimmermandaniel@gmail.com
universidad de palermo	licenciatura en psicología	2021-01-25	james	cabrera	male	21	3454	bañado san antonio	sloanmichael@hotmail.com
universidad de palermo	ingeniería en informática	2021-01-27	gail	clark	female	21	6100	la ines	emorris@gmail.com
universidad de palermo	licenciatura en ciencias antropológicas	2021-01-17	diane	valencia	female	21	7507	el bombero	tpierce@yahoo.com
universidad de palermo	licenciatura en artes	2021-01-22	michael	russell	male	21	3066	campo garay	wendy70@hotmail.com
universidad de palermo	licenciatura en ciencias biológicas	2021-01-10	shawn	gonzalez	male	26	8422	aguada de piedra	cookstacey@hotmail.com
universidad de palermo	ingeniería mecánica	2021-01-01	kyle	levy	male	21	5444	ampacama	michaelwatson@hotmail.com
universidad de palermo	actuario	2021-01-02	adam	waller	male	21	3316	arroyo pastora	eorr@hotmail.com
universidad de palermo	diseño industrial	2021-01-26	dustin	dunlap	male	21	5509	agrelo	kennethwalls@gmail.com
universidad de palermo	licenciatura en kinesiología y fisiatría	2021-01-06	daniel	castillo	male	21	7307	crotto	hphillips@yahoo.com
universidad de palermo	licenciatura en artes	2021-01-20	robert	maxwell	male	21	3107	colonia avellaneda	kristichandler@yahoo.com
universidad de palermo	diseño de imagen y sonido	2021-01-26	david	love	male	27	7316	fortin irene	ysmith@hotmail.com
universidad de palermo	licenciatura en ciencia y tecnología de alimentos	2021-01-10	yvette	patterson	female	21	2709	los indios	laurenwarren@gmail.com
universidad de palermo	licenciatura en musicoterapia	2021-01-19	angela	kane	female	21	7400	barrio la luisa	rjones@gmail.com
universidad de palermo	licenciatura en terapia ocupacional	2021-01-21	rachel	black	female	21	3263	1 de mayo	morganstephen@yahoo.com
universidad de palermo	actuario	2021-01-30	jason	howe	male	49	1917	luis chico	ogross@gmail.com
universidad de palermo	licenciatura en musicoterapia	2021-01-24	jonathan	chang	male	21	7221	francisco berra	katherinegarner@yahoo.com
universidad de palermo	licenciatura en artes	2021-01-30	john	douglas	male	21	7305	antonio de los heros	jason64@gmail.com
universidad de palermo	técnico para bioterios	2021-01-28	vincent	martinez	male	21	5715	arbol verde	johnsjustin@gmail.com
universidad de palermo	licenciatura en producción de bioimagenes	2021-01-03	ariana	keller	female	21	7316	fortin irene	cameronwilliam@yahoo.com
universidad de palermo	ingeniería en informática	2021-01-31	anthony	smith	male	21	6403	badano	dmay@hotmail.com
universidad de palermo	licenciatura en psicología	2021-01-22	jeffrey	torres	male	21	7101	cerro de la gloria canal 15	herrerajennifer@yahoo.com
universidad de palermo	diseño de imagen y sonido	2021-01-22	courtney	parsons	female	32	3172	kilometro 208	hulltracy@hotmail.com
universidad de palermo	arquitectura	2021-01-26	bobby	duncan	male	45	6207	alta italia	michaela98@gmail.com
universidad de palermo	licenciatura en ciencias de la computación	2021-01-17	william	robertson	male	21	7530	coronel pringles	leah81@yahoo.com
universidad de palermo	licenciatura en musicoterapia	2021-01-10	geoffrey	obrien	male	21	6070	balsa	goldenkelly@yahoo.com
universidad de palermo	actuario	2021-01-26	mercedes	briggs	female	21	1847	rafael calzada	curtismichael@gmail.com
universidad de palermo	actuario	2021-01-16	joseph	wolfe	male	21	2801	alto verde	gordoncindy@hotmail.com
universidad de palermo	licenciatura en ciencias biológicas	2021-01-30	david	schultz	male	38	5465	baños pismanta	mccoydennis@hotmail.com
universidad de palermo	licenciatura en ciencias geológicas	2021-01-17	robert	hunt	male	21	3712	los frentones	erika99@yahoo.com
universidad de palermo	licenciatura en planificación y diseño del paisaje	2021-01-05	darrell	lee	male	21	5620	el juncalito	zcampbell@hotmail.com
universidad de palermo	ingeniería electrónica	2021-01-09	rachael	willia	female	21	1862	america unida	halldeborah@gmail.com
universidad de palermo	licenciatura en ciencias de la computación	2021-01-26	gina	mahoney	female	21	5743	la isabel	nelsondavid@hotmail.com
universidad de palermo	agronomía	2021-01-26	valerie	kirk	female	21	7106	las toninas	emilyshelton@hotmail.com
universidad de palermo	ingeniería electrónica	2021-01-18	michael	zuniga	male	21	6383	campo moises seccion 1a	jamiebennett@hotmail.com
universidad de palermo	licenciatura en ciencias ambientales	2021-01-20	andrew	wallace	male	21	6628	colonia zambungo	martincassandra@yahoo.com
universidad de palermo	arquitectura	2021-01-30	amber	mills	female	26	5750	alto de la leña	pattonjohn@gmail.com
universidad de palermo	ingeniería mecánica	2021-01-10	alejandro	waters	male	21	6409	jose maria blanco	lwest@gmail.com
universidad de palermo	licenciatura en ciencias de la educación	2021-01-21	kimberly	herrera	female	21	3125	antonio tomas	paul00@hotmail.com
universidad de palermo	licenciatura en ciencias de la educación	2021-01-20	victor	rivera	male	21	5565	campo de los andes	flowerskelly@gmail.com
universidad de palermo	licenciatura en ciencias de la educación	2021-01-25	paul	stevens	male	21	5500	cerro aconcagua	williamsshannon@gmail.com
universidad de palermo	licenciatura en kinesiología y fisiatría	2021-01-27	christopher	davis	male	21	2301	bella italia	lawrencebryan@hotmail.com
universidad de palermo	licenciatura en sociología	2021-01-11	derek	gibson	male	49	2521	iturraspe	holttina@yahoo.com
universidad de palermo	licenciatura en ciencias geológicas	2021-01-17	marcus	booth	male	21	6361	agustoni	cfisher@gmail.com
universidad de palermo	licenciatura en kinesiología y fisiatría	2021-01-17	jason	henderson	male	21	6401	sundblad	maxwell93@yahoo.com
universidad de palermo	licenciatura en ciencias antropológicas	2021-01-20	victoria	benson	female	33	7136	adela	ellisanthony@hotmail.com
universidad de palermo	técnico para bioterios	2021-01-26	amy	diaz	female	21	3071	aguara grande	pattersonwilliam@yahoo.com
universidad de palermo	licenciatura en kinesiología y fisiatría	2021-01-04	leonard	copeland	male	48	1621	benavidez	jessica45@yahoo.com
universidad de palermo	diseño de imagen y sonido	2021-01-10	harry	wright	male	41	6300	barrancas coloradas	jodyjensen@yahoo.com
universidad de palermo	licenciatura en kinesiología y fisiatría	2021-01-29	jay	jones	male	21	6723	cucullu	rossbarbara@hotmail.com
universidad de palermo	contador público	2021-01-07	lauren	morris	female	21	1763	virrey del pino	liueddie@yahoo.com
universidad de palermo	actuario	2021-01-03	brian	reed	male	21	1865	el pampero	rose11@hotmail.com
universidad de palermo	licenciatura en ciencias de la computación	2021-01-02	tara	hernandez	female	21	8351	agrio balsa	cynthiacox@yahoo.com
universidad de palermo	ingeniería mecánica	2021-01-30	kelly	pena	male	37	2246	barrancas	angela24@yahoo.com
universidad de palermo	contador público	2021-01-13	vicki	collier	female	29	6441	colonia baron hirsch	christopher46@yahoo.com
universidad de palermo	licenciatura en ciencia política	2021-01-05	kayla	willia	female	21	6632	benitez	rphillips@gmail.com
universidad de palermo	licenciatura en terapia ocupacional	2021-01-12	danielle	fisher	female	21	5311	arauco	edwin43@hotmail.com
universidad de palermo	licenciatura en ciencias de la computación	2021-01-07	brett	anderson	male	21	2740	almacen la colina	bryantshaun@gmail.com
universidad de palermo	licenciatura en musicoterapia	2021-01-10	matthew	barnes	male	21	3232	cabred	ofigueroa@hotmail.com
universidad de palermo	licenciatura en producción de bioimagenes	2021-01-18	andrea	palmer	female	21	2512	campo charo	acostawillie@gmail.com
universidad de palermo	ingeniería electrónica	2021-01-01	steven	vaughn	male	21	2136	san geronimo	lwhite@gmail.com
universidad de palermo	ingeniería en informática	2021-01-16	anthony	long	male	36	5572	alto grande	yharris@hotmail.com
universidad de palermo	licenciatura en artes	2021-01-17	michele	thomas	female	21	1684	ciudad jardin del palomar	pachecomichael@yahoo.com
universidad de palermo	bioquímica	2021-01-18	patricia	graves	female	23	7020	benito juarez	john54@gmail.com
universidad de palermo	licenciatura en planificación y diseño del paisaje	2021-01-23	joshua	dixon	male	21	3287	aldea san gregorio	ncopeland@gmail.com
universidad de palermo	arquitectura	2021-01-30	shelby	bailey	female	21	6509	del valle	ngraham@gmail.com
universidad de palermo	licenciatura en planificación y diseño del paisaje	2021-01-16	jody	floyd	female	21	4431	aguas calientes	fernandeztheresa@hotmail.com
universidad de palermo	bioquímica	2021-01-07	ana	ingram	female	21	3304	barrio don santiago	cmiller@yahoo.com
universidad de palermo	licenciatura en psicología	2021-01-08	brian	walters	male	21	3514	cacui	mark50@gmail.com
universidad de palermo	licenciatura en terapia ocupacional	2021-01-11	julie	trevino	female	21	7313	16 de julio	xwhite@yahoo.com
universidad de palermo	diseño de imagen y sonido	2021-01-28	regina	livingston	female	21	1765	isidro casanova	brian91@yahoo.com
