university	career	inscription_date	first_name	last_name	gender	age	postal_code	location	email
universidad nacional de tres de febrero	técnico para bioterios	2021-01-07	gilbert	santos	male	21	6471	atahualpa	hendersondavid@gmail.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-07	tracey	cook	female	21	5380	chamical	harrisjennifer@gmail.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-09	michelle	willia	female	48	5351	banda florida	jharrison@gmail.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-25	joseph	mitchell	male	38	2206	campo paletta	gbrown@hotmail.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-13	kenneth	cole	male	21	3522	el retiro	andrewskeith@gmail.com
universidad nacional de tres de febrero	licenciatura en musicoterapia	2021-01-12	hannah	roth	female	21	5579	barrio lencina	caleb00@gmail.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-08	tony	lee	male	21	3194	paso telegrafo	zmcguire@gmail.com
universidad nacional de tres de febrero	bioquímica	2021-01-03	heather	bentley	female	21	9311	cañadon leon	leslie26@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la computación	2021-01-21	cindy	solis	female	23	2136	san geronimo	richardsonscott@yahoo.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-18	brian	parker	male	35	4716	amadores	fmartin@hotmail.com
universidad nacional de tres de febrero	diseño de imagen y sonido	2021-01-22	alexandra	campbell	female	21	5590	adrian maturano	garrisonholly@hotmail.com
universidad nacional de tres de febrero	licenciatura en musicoterapia	2021-01-10	vanessa	dennis	female	32	6307	colonia la oracion	ksanchez@yahoo.com
universidad nacional de tres de febrero	licenciatura en producción de bioimagenes	2021-01-13	jessica	morrow	female	39	1774	la salada	skinnernicole@hotmail.com
universidad nacional de tres de febrero	ingeniería mecánica	2021-01-04	lisa	payne	female	21	7201	colman	patriciacamacho@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-09	christopher	hicks	male	21	9409	isla gran malvina	juliegutierrez@yahoo.com
universidad nacional de tres de febrero	técnico para bioterios	2021-01-22	michelle	schneider	female	21	1674	villa raffo	rmorgan@hotmail.com
universidad nacional de tres de febrero	arquitectura	2021-01-18	vickie	kelley	female	21	2307	ataliva	michelesanchez@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-11	jodi	stephenson	female	31	5775	bajo grande	william96@yahoo.com
universidad nacional de tres de febrero	contador público	2021-01-18	daniel	wallace	male	21	3254	colonia la blanquita	john06@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias de la educación	2021-01-20	kenneth	walker	male	21	2222	diaz	kellyangela@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-23	mark	mendoza	male	39	9211	cushamen	christine61@yahoo.com
universidad nacional de tres de febrero	licenciatura en psicología	2021-01-21	johnathan	ryan	male	40	5569	aguada	lisa22@gmail.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-26	colleen	miller	female	21	1614	villa de mayo	christopherbrown@hotmail.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-25	richard	kelly	male	31	5409	adan quiroga	anna17@hotmail.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-28	crystal	harris	female	24	1890	juan maria gutierrez	stantonbonnie@yahoo.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-11	katelyn	carlson	female	21	5736	comandante granville	garciatimothy@hotmail.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-14	christina	russell	female	21	1879	quilmes oeste	vjohnson@hotmail.com
universidad nacional de tres de febrero	actuario	2021-01-11	sarah	thomas	female	21	3229	colonia freitas	duane52@hotmail.com
universidad nacional de tres de febrero	actuario	2021-01-30	james	gallagher	male	21	1727	b los aromos san patricio	qhoward@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-05	tina	mcfarland	female	21	1646	san fernando	woodrandy@hotmail.com
universidad nacional de tres de febrero	actuario	2021-01-02	travis	stephenson	male	23	6063	porvenir	terrywilliam@gmail.com
universidad nacional de tres de febrero	medicina	2021-01-02	anthony	thompson	male	21	6380	boeuf	juliaedwards@gmail.com
universidad nacional de tres de febrero	arquitectura	2021-01-22	kenneth	montgomery	male	21	8185	campo del norte americano	ljenkins@hotmail.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-09	alejandro	ramirez	male	21	2728	melincue	morrisonteresa@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-12	emma	peters	female	38	1806	tristan suarez	david86@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-03	allen	daniel	male	21	2700	barrio trocha	chambersnicholas@hotmail.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-07	ronnie	powell	male	21	1757	gregorio de laferrere	phillipsjack@gmail.com
universidad nacional de tres de febrero	ingeniería mecánica	2021-01-28	crystal	ingram	female	21	6703	alastuey	hernandezpatrick@hotmail.com
universidad nacional de tres de febrero	diseño industrial	2021-01-15	morgan	turner	female	21	4605	alisos  de abajo	yhatfield@yahoo.com
universidad nacional de tres de febrero	técnico para bioterios	2021-01-26	jason	dunn	male	32	3572	campo garabato	uedwards@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la computación	2021-01-17	deborah	leon	female	25	3208	colonia ensanche sauce	robert35@hotmail.com
universidad nacional de tres de febrero	bioquímica	2021-01-10	anthony	garcia	male	21	3013	colonia matilde	brownchristy@yahoo.com
universidad nacional de tres de febrero	diseño industrial	2021-01-25	tanner	webb	male	21	3382	colonia cunci	usanchez@yahoo.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-29	isaac	farrell	male	27	3353	arroyo santa maria	jwarren@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la computación	2021-01-27	joseph	ward	male	21	7007	caminera napaleofu	stonehaley@yahoo.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-25		christina	female	21	8101	calderon	vcobb@yahoo.com
universidad nacional de tres de febrero	arquitectura	2021-01-22	ashley	watson	female	21	6326	anguil	khall@hotmail.com
universidad nacional de tres de febrero	licenciatura en relaciones del trabajo	2021-01-18	caitlin	lewis	female	29	9410	bahia lapataia	salinaswilliam@gmail.com
universidad nacional de tres de febrero	agronomía	2021-01-27	grace	evans	female	29	5549	agua de los manantiales	april85@hotmail.com
universidad nacional de tres de febrero	arquitectura	2021-01-02	john	munoz	male	21	1901	estacion moreno	eric83@yahoo.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-17	carol	cunningham	female	21	3041	cacique ariacaiquin	amandamurray@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-14	timothy	mcdonald	male	34	6303	cachirulo	milleralexis@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-21	carolyn	zamora	female	39	2521	iturraspe	wdonaldson@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-07	tyler	estrada	male	41	2745	gahan	ronald34@hotmail.com
universidad nacional de tres de febrero	licenciatura en producción de bioimagenes	2021-01-14	joshua	watson	male	21	2400	villani	drakechristian@yahoo.com
universidad nacional de tres de febrero	bioquímica	2021-01-04	terry	willia	male	19	2216	campo raffo	melissarobinson@hotmail.com
universidad nacional de tres de febrero	contador público	2021-01-06	melissa	braun	female	21	6503	desvio kilometro 234	hillclayton@hotmail.com
universidad nacional de tres de febrero	diseño industrial	2021-01-28	rachel	cordova	female	22	5325	alpasinche	christinejackson@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-21	nathan	martinez	male	21	6337	ingeniero thompson	danielle45@yahoo.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-11	anne	lindsey	female	21	2185	campo crenna	megan05@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias geológicas	2021-01-02	gabrielle	wilcox	female	21	1640	acassuso	shawn43@gmail.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-30	russell	buck	male	44	3220	arroyo manganga	lgilbert@yahoo.com
universidad nacional de tres de febrero	licenciatura en kinesiología y fisiatría	2021-01-23	dr	lauren	female	21	8134	argerich	msummers@hotmail.com
universidad nacional de tres de febrero	licenciatura en producción de bioimagenes	2021-01-01	sheila	hernandez	female	48	2136	san geronimo	andreanderson@hotmail.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-14	jeffrey	bennett	male	46	3551	campo monte la viruela	joy21@yahoo.com
universidad nacional de tres de febrero	licenciatura en sociología	2021-01-27	mary	bond	female	21	3405	algarrobal puisoye	thomaslynn@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-25	gabriel	flowers	male	23	7543	la primavera	qturner@gmail.com
universidad nacional de tres de febrero	agronomía	2021-01-24	christina	simmons	female	21	1627	matheu	thomaslacey@hotmail.com
universidad nacional de tres de febrero	licenciatura en psicología	2021-01-01	brandy	wood	female	21	1983	gomez	benjaminpollard@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-29	anthony	hughes	male	25	4616	barcena	leonardanna@gmail.com
universidad nacional de tres de febrero	diseño de imagen y sonido	2021-01-16	destiny	smith	female	45	8401	cullin manzano	davidgraham@yahoo.com
universidad nacional de tres de febrero	contador público	2021-01-13	monica	payne	female	21	5711	angelita	jmitchell@yahoo.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-22	kimberly	ortega	female	21	9019	aguada escondida	henryfelicia@yahoo.com
universidad nacional de tres de febrero	bioquímica	2021-01-21	ethan	novak	male	21	7201	colman	john65@hotmail.com
universidad nacional de tres de febrero	diseño de imagen y sonido	2021-01-02	katherine	monroe	female	36	7020	benito juarez	nicole25@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-27	christopher	shelton	male	21	4719	balcosna	wdouglas@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-09	erica	fernandez	female	21	2253	campo gimenez	lesliefischer@yahoo.com
universidad nacional de tres de febrero	diseño industrial	2021-01-17	jonathan	tran	male	23	5260	acheral	dominguezdanny@hotmail.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-23	wendy	taylor	female	31	5544	gobernador benegas	kwilson@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-09	debra	hall	female	21	6325	colonia devoto	bpeterson@yahoo.com
universidad nacional de tres de febrero	licenciatura en sociología	2021-01-25	michelle	lopez	female	21	2725	hughes	rlivingston@gmail.com
universidad nacional de tres de febrero	licenciatura en relaciones del trabajo	2021-01-28	matthew	baker	male	21	1808	alejandro petion	juan32@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-13	james	murphy	male	21	3125	antonio tomas	wheelerrichard@yahoo.com
universidad nacional de tres de febrero	diseño industrial	2021-01-15	roy	garcia	male	20	5321	el potrero	robingallagher@yahoo.com
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-23	joan	webster	female	32	1746	francisco alvarez	pramsey@hotmail.com
universidad nacional de tres de febrero	bioquímica	2021-01-17	jennifer	poole	female	48	8129	17 de agosto	grossamy@yahoo.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-18	traci	jones	female	21	3003	colonia los zapallos	jameschristopher@gmail.com
universidad nacional de tres de febrero	farmacia	2021-01-10	dawn	allen	female	21	1895	arturo segui	walter38@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-19	stephanie	perez	female	34	4117	alabama	marciagalvan@yahoo.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-05	michele	nelson	female	21	6511	hale	ysmith@hotmail.com
universidad nacional de tres de febrero	contador público	2021-01-07	valerie	carter	female	21	6001	agustin roca	reynoldskathy@yahoo.com
universidad nacional de tres de febrero	bioquímica	2021-01-25	amanda	smith	female	21	3181	arroyo moreira	derickson@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-04	deborah	mcdaniel	female	28	5519	alto de las arañas	alopez@hotmail.com
universidad nacional de tres de febrero	licenciatura en relaciones del trabajo	2021-01-14	rebecca	lewis	female	29	5384	punta de los llanos	hpearson@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-29	jeffrey	johnston	male	21	3567	dest aeronautico milit reconqu	walshdaniel@yahoo.com
universidad nacional de tres de febrero	diseño industrial	2021-01-24	juan	shaw	male	21	2508	armstrong	cooperterri@yahoo.com
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-06	matthew	hicks	male	21	1865	el pampero	thunt@yahoo.com
universidad nacional de tres de febrero	licenciatura en sociología	2021-01-19	adrienne	willia	female	21	4743	aconquija	alan46@hotmail.com
universidad nacional de tres de febrero	licenciatura en psicología	2021-01-25	yolanda	barnett	female	21	4743	aconquija	juanperez@yahoo.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-28	matthew	garcia	male	21	3252	aldea san jorge	smithcaleb@yahoo.com
universidad nacional de tres de febrero	farmacia	2021-01-03	curtis	miller	male	21	6315	colonia baron	calvarado@hotmail.com
universidad nacional de tres de febrero	técnico para bioterios	2021-01-21	laura	bush	female	26	7641	balneario los angeles	fitzgeralddanielle@hotmail.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-27	steven	glover	male	21	4516	caimancito	sharon07@yahoo.com
universidad nacional de tres de febrero	agronomía	2021-01-07	stacy	roach	female	21	5579	barrio lencina	afowler@gmail.com
