university	career	inscription_date	first_name	gender	age	postal_code	location	email
universidad del salvador	licenciatura en kinesiología y fisiatría	30-Nov-20	bethany_henderson	female	21	7263	el chumbeau	hendersonadrienne@hotmail.com
universidad del salvador	licenciatura en ciencias biológicas	18-Nov-20	amanda_smith	female	21	3222	buen retiro	williamsallison@gmail.com
universidad del salvador	ingeniería en informática	05-Nov-20	melanie_franco	female	50	6279	batavia	marshallamber@gmail.com
universidad del salvador	agronomía	20-Nov-20	susan_simmons	female	21	2214	aldao	sarah17@gmail.com
universidad del salvador	licenciatura en ciencia política 	21-Oct-20	roberta_peterson	female	31	7136	adela	priceelizabeth@gmail.com
universidad del salvador	agronomía	16-Sep-20	gloria_cooper	female	21	6269	la colina	handerson@gmail.com
universidad del salvador	agronomía	16-Sep-20	gloria_cooper	female	21	7408	la colina	handerson@gmail.com
universidad del salvador	diseño de imagen y sonido	23-Oct-20	brian_howard	male	20	3332	capiovi	jacob99@hotmail.com
universidad del salvador	licenciatura en ciencias de la computación	04-Oct-20	allison_riley	female	48	2000	villa angelica	amy77@gmail.com
universidad del salvador	ingeniería electrónica	06-Jan-21	david_collins	male	22	2848	berisso	pamelabenjamin@gmail.com
universidad del salvador	licenciatura en producción de bioimagenes	30-Oct-20	cynthia_nichols	female	21	8407	correntoso	cerickson@hotmail.com
universidad del salvador	medicina	17-Nov-20	mariah_martinez	female	21	5572	alto grande	kingchristy@hotmail.com
universidad del salvador	licenciatura en ciencia y tecnología de alimentos	31-Jan-21	debbie_english	female	41	5541	algarrobal abajo	lisaflores@hotmail.com
universidad del salvador	licenciatura en ciencias biológicas	06-Sep-20	stacy_webb	female	21	5557	caracoles	brianlewis@hotmail.com
universidad del salvador	medicina	10-Nov-20	christopher_reed	male	21	8168	sierra de la ventana	bkerr@gmail.com
universidad del salvador	agronomía	28-Oct-20	mrs._ashley_miller	female	31	2747	coronel isleños	wjimenez@hotmail.com
universidad del salvador	licenciatura en artes	24-Oct-20	mary_torres	female	28	1847	rafael calzada	gruiz@gmail.com
universidad del salvador	ciencias veterinarias	09-Nov-20	karina_hogan	female	21	2854	dos hermanas	jason43@yahoo.com
universidad del salvador	ingeniería electrónica	26-Sep-20	daniel_mullins	male	21	9217	cholila	troycharles@hotmail.com
universidad del salvador	licenciatura en ciencias antropológicas	16-Sep-20	christina_parsons	female	21	2000	villa angelica	pamelalawson@yahoo.com
universidad del salvador	licenciatura en kinesiología y fisiatría	19-Jan-21	melissa_romero	female	24	5585	el cipres	nicholaschandler@gmail.com
universidad del salvador	técnico para bioterios 	19-Nov-20	frank_villa	male	21	1650	general san martin	qhamilton@yahoo.com
universidad del salvador	medicina	02-Dec-20	patrick_williams	male	21	1893	centro agricola el pato	johnsondonna@gmail.com
universidad del salvador	agronomía	22-Nov-20	amber_graham	female	21	6361	agustoni	kristinacompton@yahoo.com
universidad del salvador	licenciatura en relaciones del trabajo 	20-Jan-21	kimberly_davenport	female	21	9100	cerro santa ana	mclaughlincindy@gmail.com
universidad del salvador	licenciatura en ciencias de la computación	30-Dec-20	richard_mcknight	male	21	3027	la pelada	moorewendy@gmail.com
universidad del salvador	licenciatura en sociología 	29-Sep-20	michelle_wade	female	21	6703	alastuey	klewis@gmail.com
universidad del salvador	licenciatura en musicoterapia	04-Dec-20	mikayla_gray	female	31	4115	agua azul	lori87@hotmail.com
universidad del salvador	licenciatura en musicoterapia	04-Dec-20	mikayla_gray	female	31	4132	agua azul	lori87@hotmail.com
universidad del salvador	licenciatura en ciencias de la computación	27-Dec-20	david_cox_ii	male	21	1842	el jaguel	daltonstacey@hotmail.com
universidad del salvador	licenciatura en ciencias de la computación	27-Dec-20	david_cox_ii	male	21	9007	el jaguel	daltonstacey@hotmail.com
universidad del salvador	técnico para bioterios 	22-Jan-21	anita_rowe	female	21	2117	alcorta	michaelfields@gmail.com
universidad del salvador	ciencias veterinarias	17-Sep-20	joshua_friedman	male	21	1665	jose clemente paz	vsmith@hotmail.com
universidad del salvador	técnico para bioterios 	26-Jan-21	rebecca_pratt	female	21	3071	aguara grande	stephaniealexander@hotmail.com
universidad del salvador	contador público 	15-Dec-20	robert_mccarty	male	21	2531	landeta	romerodevin@hotmail.com
universidad del salvador	medicina	20-Oct-20	albert_mitchell	male	21	7612	camet	olivia25@yahoo.com
universidad del salvador	licenciatura en producción de bioimagenes	10-Dec-20	beth_carey	female	45	8316	balsa senillosa	keithowens@gmail.com
universidad del salvador	licenciatura en ciencia y tecnología de alimentos	27-Jan-21	mark_burnett	male	21	2315	estacion saguier	jacksonkatie@hotmail.com
universidad del salvador	licenciatura en musicoterapia	25-Jan-21	brenda_henry	female	23	1712	castelar	bookerchristopher@gmail.com
universidad del salvador	licenciatura en musicoterapia	25-Jan-21	brenda_henry	female	23	2401	castelar	bookerchristopher@gmail.com
universidad del salvador	licenciatura en ciencias antropológicas	24-Oct-20	rose_frazier	female	21	6003	ascencion	ijohnson@yahoo.com
universidad del salvador	técnico para bioterios 	11-Oct-20	zachary_brown	male	21	8117	alferez san martin	travishouston@yahoo.com
universidad del salvador	licenciatura en ciencias ambientales	20-Oct-20	elizabeth_maddox	female	21	2741	el retiro	bwilliams@yahoo.com
universidad del salvador	licenciatura en ciencias ambientales	20-Oct-20	elizabeth_maddox	female	21	3522	el retiro	bwilliams@yahoo.com
universidad del salvador	licenciatura en gestión de agroalimentos	17-Dec-20	travis_decker	male	21	9400	an aike	vbrowning@gmail.com
universidad del salvador	licenciatura en ciencias de la computación	22-Nov-20	marc_burton	male	24	7226	gorchs	jordanrobert@yahoo.com
universidad del salvador	licenciatura en ciencia y tecnología de alimentos	27-Sep-20	joseph_baldwin	male	48	9221	valle hondo	harringtonjordan@hotmail.com
universidad del salvador	licenciatura en kinesiología y fisiatría	12-Oct-20	ricky_reese	male	21	5531	barrio ferri	hashley@gmail.com
universidad del salvador	licenciatura en ciencias antropológicas	07-Oct-20	dr._mary_perez	female	21	4741	agua de las palomas	virginiaroberts@hotmail.com
universidad del salvador	licenciatura en musicoterapia	19-Dec-20	raymond_hudson	male	36	1752	lomas del mirador	amandajensen@yahoo.com
universidad del salvador	licenciatura en ciencias antropológicas	07-Dec-20	lisa_white	female	21	1822	valentin alsina	sherrera@hotmail.com
universidad del salvador	licenciatura en ciencia política 	08-Jan-21	sarah_larson	female	21	5579	barrio lencina	petersonjanet@gmail.com
universidad del salvador	bioquímica	29-Oct-20	taylor_chavez	female	21	4147	alto las lechuzas	hannahpeterson@yahoo.com
universidad del salvador	licenciatura en kinesiología y fisiatría	02-Oct-20	matthew_moody	male	21	2637	colonia hansen	gonzalezkelsey@hotmail.com
universidad del salvador	técnico para bioterios 	27-Oct-20	brian_lopez	male	21	5563	agua amarga	miguel54@gmail.com
universidad del salvador	técnico para bioterios 	27-Oct-20	brian_lopez	male	21	5719	agua amarga	miguel54@gmail.com
universidad del salvador	contador público 	30-Sep-20	ronnie_sanders	male	21	7207	el trigo	karayates@yahoo.com
universidad del salvador	diseño de imagen y sonido	01-Oct-20	jeffrey_smith	male	21	3014	angel gallardo	ztaylor@gmail.com
universidad del salvador	bioquímica	27-Oct-20	christian_garcia	male	21	2919	copacabana	elizabethsawyer@hotmail.com
universidad del salvador	agronomía	27-Dec-20	rachel_mason	female	49	2500	cañada de gomez	garzapatricia@hotmail.com
universidad del salvador	diseño de imagen y sonido	02-Oct-20	dustin_wilson	male	21	1875	wilde	kfrye@hotmail.com
universidad del salvador	licenciatura en gestión de agroalimentos	25-Nov-20	kyle_gross	male	41	3203	arroyo grande	randylong@yahoo.com
universidad del salvador	licenciatura en gestión de agroalimentos	25-Nov-20	kyle_gross	male	41	3470	arroyo grande	randylong@yahoo.com
universidad del salvador	licenciatura en gestión de agroalimentos	25-Nov-20	kyle_gross	male	41	7174	arroyo grande	randylong@yahoo.com
universidad del salvador	licenciatura en sociología 	03-Nov-20	brandon_lopez	male	21	2512	campo charo	julie33@hotmail.com
universidad del salvador	licenciatura en ciencias antropológicas	12-Dec-20	ashlee_peterson	female	21	6652	olascoaga	bryanwells@gmail.com
universidad del salvador	contador público 	18-Oct-20	paul_cannon	male	21	6665	ernestina	codydecker@gmail.com
universidad del salvador	licenciatura en terapia ocupacional	06-Nov-20	melissa_reed	female	21	5710	la punta	lawrence13@hotmail.com
universidad del salvador	licenciatura en gestión de agroalimentos	01-Dec-20	rachel_krueger	female	38	9009	cañadon lagarto	chavezjohn@yahoo.com
universidad del salvador	licenciatura en terapia ocupacional	04-Dec-20	emily_fowler	female	21	7620	balcarce	xmay@gmail.com
universidad del salvador	licenciatura en producción de bioimagenes	09-Sep-20	anna_martinez	female	21	3311	arroyo isabel	ldunn@gmail.com
universidad del salvador	licenciatura en kinesiología y fisiatría	10-Jan-21	douglas_nguyen	male	21	7003	aceilan	valerie00@hotmail.com
universidad del salvador	medicina	02-Sep-20	darrell_villa	male	21	4168	agua blanca	skim@gmail.com
universidad del salvador	medicina	02-Sep-20	darrell_villa	male	21	5301	agua blanca	skim@gmail.com
universidad del salvador	medicina	02-Sep-20	darrell_villa	male	21	5471	agua blanca	skim@gmail.com
universidad del salvador	farmacia	11-Oct-20	kimberly_diaz	female	21	8417	cañadon chileno	david99@gmail.com
universidad del salvador	licenciatura en relaciones del trabajo 	24-Dec-20	bradley_barnes	male	21	2933	colonia velez	lovevictor@hotmail.com
universidad del salvador	farmacia	08-Jan-21	robert_davis	male	21	3540	avanzada	nlawson@gmail.com
universidad del salvador	farmacia	08-Jan-21	robert_davis	male	21	5738	avanzada	nlawson@gmail.com
universidad del salvador	licenciatura en ciencias biológicas	21-Jan-21	stephen_charles	male	21	5444	ampacama	tanderson@yahoo.com
universidad del salvador	licenciatura en artes	06-Dec-20	christine_curry	female	21	3381	maria magdalena	wilsonchristopher@hotmail.com
universidad del salvador	licenciatura en sociología 	15-Jan-21	kevin_holt	male	21	6551	juan f ibarra	mschmidt@hotmail.com
universidad del salvador	actuario 	12-Dec-20	ryan_turner	male	21	3705	10 de mayo	heatherharris@yahoo.com
universidad del salvador	farmacia	13-Oct-20	vincent_hill	male	21	3372	cataratas del iguazu	hannahcollins@gmail.com
universidad del salvador	contador público 	19-Sep-20	james_carter	male	29	7150	ayacucho	pvaldez@hotmail.com
universidad del salvador	licenciatura en musicoterapia	30-Oct-20	eric_johnson	male	24	1655	jose leon suarez	janet67@gmail.com
universidad del salvador	actuario 	08-Nov-20	alyssa_hernandez	female	21	3414	abra	hughesjessica@gmail.com
universidad del salvador	actuario 	08-Nov-20	alyssa_hernandez	female	21	3427	abra	hughesjessica@gmail.com
universidad del salvador	técnico para bioterios 	23-Oct-20	jose_herman	male	42	4751	agua de dionisio	richard73@hotmail.com
universidad del salvador	bioquímica	19-Oct-20	adam_sanders	male	21	7407	libano	taylorkeller@yahoo.com
universidad del salvador	farmacia	01-Sep-20	david_nguyen	male	21	2240	campo garcia	owendawn@yahoo.com
universidad del salvador	arquitectura	24-Sep-20	kevin_burton	male	21	6015	campo coliqueo	owolfe@hotmail.com
universidad del salvador	licenciatura en psicología	27-Nov-20	courtney_jones	female	21	6433	arturo vatteone	michelleford@yahoo.com
universidad del salvador	licenciatura en ciencia política 	30-Dec-20	charles_davis	male	28	5380	chamical	stephen62@hotmail.com
universidad del salvador	licenciatura en ciencia política 	21-Oct-20	brenda_mcgrath	female	21	2181	los molinos	omoyer@yahoo.com
universidad del salvador	licenciatura en ciencias geológicas	01-Oct-20	grant_ruiz	male	21	9013	cañadon seco	weaverbarbara@gmail.com
universidad del salvador	licenciatura en administración 	08-Nov-20	corey_wood	male	21	3302	aguara cua	audreybest@yahoo.com
universidad del salvador	bioquímica	01-Jan-21	bradley_lee	male	21	7513	adolfo gonzales chaves	kevinparks@gmail.com
universidad del salvador	diseño industrial	11-Nov-20	robert_patel	male	38	3551	campo monte la viruela	michael81@yahoo.com
universidad del salvador	medicina	29-Oct-20	brian_byrd	male	21	2813	arroyo de la cruz	nelsonsandra@hotmail.com
universidad del salvador	licenciatura en artes	29-Dec-20	teresa_reed	female	21	4168	agua blanca	gjohnson@gmail.com
universidad del salvador	licenciatura en artes	29-Dec-20	teresa_reed	female	21	5301	agua blanca	gjohnson@gmail.com
universidad del salvador	licenciatura en artes	29-Dec-20	teresa_reed	female	21	5471	agua blanca	gjohnson@gmail.com
universidad del salvador	licenciatura en ciencias biológicas	25-Oct-20	gary_wright	male	43	2317	casablanca	sstewart@yahoo.com
universidad del salvador	licenciatura en ciencias de la educación 	02-Oct-20	melissa_ross	female	21	3705	10 de mayo	william11@gmail.com
universidad del salvador	licenciatura en ciencia política 	27-Dec-20	sheri_fitzgerald	female	21	2521	iturraspe	taylorobrien@gmail.com
universidad del salvador	licenciatura en sociología 	11-Nov-20	ryan_george	male	21	9011	bahia langara	joseph71@hotmail.com
universidad del salvador	técnico para bioterios 	28-Nov-20	amber_lopez	female	21	6743	coliqueo	campbellallen@hotmail.com
universidad del salvador	licenciatura en relaciones del trabajo 	19-Oct-20	james_peterson	male	21	2826	aldea san antonio	cpeterson@hotmail.com
universidad del salvador	licenciatura en relaciones del trabajo 	19-Oct-20	james_peterson	male	21	3117	aldea san antonio	cpeterson@hotmail.com
universidad del salvador	licenciatura en ciencias ambientales	08-Dec-20	alicia_bridges	female	23	5736	comandante granville	davidruiz@yahoo.com
universidad del salvador	licenciatura en psicología	01-Oct-20	erica_nelson	female	21	4149	alpachiri	anthony24@yahoo.com
universidad del salvador	licenciatura en psicología	01-Oct-20	erica_nelson	female	21	6309	alpachiri	anthony24@yahoo.com
universidad del salvador	ingeniería mecánica	17-Oct-20	regina_thomas	female	38	1653	villa ballester	robin52@yahoo.com
universidad del salvador	licenciatura en ciencias antropológicas	03-Oct-20	kevin_carpenter	male	21	4651	agua de castilla	lopezcatherine@gmail.com
universidad del salvador	contador público 	18-Oct-20	victoria_smith	female	21	2103	colonia escribano	farmercheryl@yahoo.com
universidad del salvador	licenciatura en musicoterapia	05-Nov-20	jeffrey_hahn	male	21	2846	anahi	patelmichael@gmail.com
universidad del salvador	diseño de imagen y sonido	25-Dec-20	joseph_hebert	male	32	4146	barrio belgrano	willisamy@hotmail.com
universidad del salvador	licenciatura en ciencia política 	24-Sep-20	james_burns	male	21	2119	arminda	walvarado@yahoo.com
universidad del salvador	licenciatura en ciencia política 	12-Oct-20	kenneth_lynn	male	21	4119	agua colorada	theresamunoz@gmail.com
universidad del salvador	licenciatura en ciencia política 	12-Oct-20	kenneth_lynn	male	21	4724	agua colorada	theresamunoz@gmail.com
universidad del salvador	licenciatura en ciencia política 	12-Oct-20	kenneth_lynn	male	21	4750	agua colorada	theresamunoz@gmail.com
universidad del salvador	licenciatura en ciencia política 	12-Oct-20	kenneth_lynn	male	21	5275	agua colorada	theresamunoz@gmail.com
universidad del salvador	licenciatura en ciencia política 	12-Oct-20	kenneth_lynn	male	21	5383	agua colorada	theresamunoz@gmail.com
universidad del salvador	ingeniería mecánica	24-Nov-20	patricia_munoz	female	25	2643	cafferata	amiller@yahoo.com
universidad del salvador	licenciatura en ciencia y tecnología de alimentos	28-Nov-20	david_flores	male	21	3177	altamirano norte	flowerskaitlyn@gmail.com
